locus_tag	ftype	length_bp	gene	EC_number	COG	product
GCF_000182345.1_ASM18234v1_01286	CDS	450				hypothetical protein
GCF_000182345.1_ASM18234v1_01287	CDS	399	holD	2.7.7.7	COG3050	DNA polymerase III subunit psi
GCF_000182345.1_ASM18234v1_01288	CDS	456	rimI	2.3.1.266	COG0456	[Ribosomal protein S18]-alanine N-acetyltransferase
GCF_000182345.1_ASM18234v1_01289	CDS	1155	prfC_1		COG4108	Peptide chain release factor RF3
GCF_000182345.1_ASM18234v1_01290	CDS	402	prfC_2		COG4108	Peptide chain release factor RF3
GCF_000182345.1_ASM18234v1_01291	CDS	198				hypothetical protein
GCF_000182345.1_ASM18234v1_01292	CDS	774	yjjV	3.1.-.-	COG0084	putative metal-dependent hydrolase YjjV
GCF_000182345.1_ASM18234v1_01293	CDS	1284	nupX_1		COG1972	Putative nucleoside permease NupX
GCF_000182345.1_ASM18234v1_01294	CDS	777	deoC	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
GCF_000182345.1_ASM18234v1_01295	CDS	1329	deoA	2.4.2.4	COG0213	Thymidine phosphorylase
GCF_000182345.1_ASM18234v1_01296	CDS	1221	deoB	5.4.2.7	COG1015	Phosphopentomutase
GCF_000182345.1_ASM18234v1_01297	CDS	720	deoD1	2.4.2.1	COG0813	Purine nucleoside phosphorylase DeoD-type 1
GCF_000182345.1_ASM18234v1_01298	CDS	606				hypothetical protein
GCF_000182345.1_ASM18234v1_01299	CDS	981		3.1.3.3	COG0560	Phosphoserine phosphatase
GCF_000182345.1_ASM18234v1_01300	CDS	2349				hypothetical protein
GCF_000182345.1_ASM18234v1_01301	CDS	1380	radA	3.6.4.-	COG1066	DNA repair protein RadA
GCF_000182345.1_ASM18234v1_01302	CDS	1515	katB	1.11.1.6	COG0753	Catalase
GCF_000182345.1_ASM18234v1_01303	CDS	357				hypothetical protein
GCF_000182345.1_ASM18234v1_01304	CDS	741	csqR		COG1349	HTH-type transcriptional repressor CsqR
GCF_000182345.1_ASM18234v1_01305	CDS	390				hypothetical protein
GCF_000182345.1_ASM18234v1_01306	CDS	477	msrAB_1			Peptide methionine sulfoxide reductase msrA/msrB
GCF_000182345.1_ASM18234v1_01307	CDS	1494				hypothetical protein
GCF_000182345.1_ASM18234v1_01308	CDS	963	syrM1			HTH-type transcriptional regulator SyrM 1
GCF_000182345.1_ASM18234v1_01309	CDS	441	manP		COG1299	PTS system mannose-specific EIIBCA component
GCF_000182345.1_ASM18234v1_01310	CDS	1401				hypothetical protein
GCF_000182345.1_ASM18234v1_01311	CDS	1056	nmoA	1.13.12.-	COG2070	Nitronate monooxygenase
GCF_000182345.1_ASM18234v1_01312	CDS	1566	mggB	3.1.3.-	COG0737	Mannosylglucosyl-3-phosphoglycerate phosphatase
GCF_000182345.1_ASM18234v1_01313	CDS	1443				hypothetical protein
GCF_000182345.1_ASM18234v1_01314	CDS	537				hypothetical protein
GCF_000182345.1_ASM18234v1_01315	CDS	222				hypothetical protein
GCF_000182345.1_ASM18234v1_01316	CDS	372				hypothetical protein
GCF_000182345.1_ASM18234v1_01317	CDS	891	trpI			HTH-type transcriptional regulator TrpI
GCF_000182345.1_ASM18234v1_01318	CDS	612				hypothetical protein
GCF_000182345.1_ASM18234v1_01319	CDS	972				hypothetical protein
GCF_000182345.1_ASM18234v1_01320	CDS	210				hypothetical protein
GCF_000182345.1_ASM18234v1_01321	CDS	1599	groL_2			60 kDa chaperonin
GCF_000182345.1_ASM18234v1_01322	CDS	291	groS_2		COG0234	10 kDa chaperonin
GCF_000182345.1_ASM18234v1_01323	CDS	351	glpE_1	2.8.1.1		Thiosulfate sulfurtransferase GlpE
GCF_000182345.1_ASM18234v1_01324	CDS	465				hypothetical protein
GCF_000182345.1_ASM18234v1_01325	CDS	1680				hypothetical protein
GCF_000182345.1_ASM18234v1_01326	CDS	402		4.4.1.22		Putative glutathione-dependent formaldehyde-activating enzyme
GCF_000182345.1_ASM18234v1_01327	CDS	264				hypothetical protein
GCF_000182345.1_ASM18234v1_01328	CDS	1020	fni	5.3.3.2	COG1304	Isopentenyl-diphosphate delta-isomerase
GCF_000182345.1_ASM18234v1_01329	CDS	120				hypothetical protein
GCF_000182345.1_ASM18234v1_01330	CDS	1800	nhaP2_1			K(+)/H(+) antiporter NhaP2
GCF_000182345.1_ASM18234v1_01331	CDS	114				hypothetical protein
GCF_000182345.1_ASM18234v1_01332	CDS	2715				hypothetical protein
GCF_000182345.1_ASM18234v1_01333	CDS	1041				hypothetical protein
GCF_000182345.1_ASM18234v1_01334	CDS	900	flgL		COG1344	Flagellar hook-associated protein 3
GCF_000182345.1_ASM18234v1_01335	CDS	1374				hypothetical protein
GCF_000182345.1_ASM18234v1_01336	CDS	540				hypothetical protein
GCF_000182345.1_ASM18234v1_01337	CDS	1122	flgI_2			Flagellar P-ring protein
GCF_000182345.1_ASM18234v1_01338	CDS	672	flgH_2			Flagellar L-ring protein
GCF_000182345.1_ASM18234v1_01339	CDS	786	flgG_2		COG4786	Flagellar basal-body rod protein FlgG
GCF_000182345.1_ASM18234v1_01340	CDS	732	flgF_2		COG4787	Flagellar basal-body rod protein FlgF
GCF_000182345.1_ASM18234v1_01341	CDS	1197	flgE_2		COG1749	Flagellar hook protein FlgE
GCF_000182345.1_ASM18234v1_01342	CDS	684				hypothetical protein
GCF_000182345.1_ASM18234v1_01343	CDS	435	flgC_2		COG1558	Flagellar basal-body rod protein FlgC
GCF_000182345.1_ASM18234v1_01344	CDS	363	flgB_2		COG1815	Flagellar basal body rod protein FlgB
GCF_000182345.1_ASM18234v1_01345	CDS	798				hypothetical protein
GCF_000182345.1_ASM18234v1_01346	CDS	282				hypothetical protein
GCF_000182345.1_ASM18234v1_01347	CDS	438				hypothetical protein
GCF_000182345.1_ASM18234v1_01348	CDS	747				hypothetical protein
GCF_000182345.1_ASM18234v1_01349	CDS	519				hypothetical protein
GCF_000182345.1_ASM18234v1_01350	CDS	261				hypothetical protein
GCF_000182345.1_ASM18234v1_01351	CDS	657				hypothetical protein
GCF_000182345.1_ASM18234v1_01352	CDS	843				hypothetical protein
GCF_000182345.1_ASM18234v1_01353	CDS	1371	sdaB	4.3.1.17	COG1760	L-serine dehydratase 2
GCF_000182345.1_ASM18234v1_01354	CDS	381	dtpA_1			Dipeptide and tripeptide permease A
GCF_000182345.1_ASM18234v1_01355	CDS	1074	dtpA_2		COG3104	Dipeptide and tripeptide permease A
GCF_000182345.1_ASM18234v1_01356	CDS	237				hypothetical protein
GCF_000182345.1_ASM18234v1_01357	CDS	876	yidZ_1			HTH-type transcriptional regulator YidZ
GCF_000182345.1_ASM18234v1_01358	CDS	831				hypothetical protein
GCF_000182345.1_ASM18234v1_01359	CDS	870	gcvA_4			Glycine cleavage system transcriptional activator
GCF_000182345.1_ASM18234v1_01360	CDS	978	ompA_4			Outer membrane protein A
GCF_000182345.1_ASM18234v1_01361	CDS	1203				hypothetical protein
GCF_000182345.1_ASM18234v1_01362	CDS	1401	puuB_1	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
GCF_000182345.1_ASM18234v1_01363	CDS	909			COG2990	putative protein
GCF_000182345.1_ASM18234v1_01364	CDS	552				hypothetical protein
GCF_000182345.1_ASM18234v1_01365	CDS	909				hypothetical protein
GCF_000182345.1_ASM18234v1_01366	CDS	705	phnR_1		COG2188	Putative transcriptional regulator of 2-aminoethylphosphonate degradation operons
GCF_000182345.1_ASM18234v1_01367	CDS	1725				hypothetical protein
GCF_000182345.1_ASM18234v1_01368	CDS	1119	cysA	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
GCF_000182345.1_ASM18234v1_01369	CDS	411				hypothetical protein
GCF_000182345.1_ASM18234v1_01370	CDS	1008			COG1840	putative protein
GCF_000182345.1_ASM18234v1_01371	CDS	1104	phnW	2.6.1.37	COG0075	2-aminoethylphosphonate--pyruvate transaminase
GCF_000182345.1_ASM18234v1_01372	CDS	1380		5.1.1.21	COG0160	Isoleucine 2-epimerase
GCF_000182345.1_ASM18234v1_01373	CDS	816	phnX	3.11.1.1	COG0637	Phosphonoacetaldehyde hydrolase
GCF_000182345.1_ASM18234v1_01374	CDS	1029	gntR_1			HTH-type transcriptional regulator GntR
GCF_000182345.1_ASM18234v1_01375	CDS	444	ulaC_2		COG1762	Ascorbate-specific PTS system EIIA component
GCF_000182345.1_ASM18234v1_01376	CDS	288				hypothetical protein
GCF_000182345.1_ASM18234v1_01377	CDS	1257	ulaA		COG3037	Ascorbate-specific PTS system EIIC component
GCF_000182345.1_ASM18234v1_01378	CDS	348				hypothetical protein
GCF_000182345.1_ASM18234v1_01379	CDS	2034				hypothetical protein
GCF_000182345.1_ASM18234v1_01380	CDS	1254			COG3240	Thermolabile hemolysin
GCF_000182345.1_ASM18234v1_01381	CDS	1377	arpC		COG1538	Antibiotic efflux pump outer membrane protein ArpC
GCF_000182345.1_ASM18234v1_01382	CDS	1965	macB_4	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
GCF_000182345.1_ASM18234v1_01383	CDS	1002	macA_2		COG0845	Macrolide export protein MacA
GCF_000182345.1_ASM18234v1_01384	CDS	303	rplW		COG0089	50S ribosomal protein L23
GCF_000182345.1_ASM18234v1_01385	CDS	603	rplD		COG0088	50S ribosomal protein L4
GCF_000182345.1_ASM18234v1_01386	CDS	630	rplC		COG0087	50S ribosomal protein L3
GCF_000182345.1_ASM18234v1_01387	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
GCF_000182345.1_ASM18234v1_01388	CDS	222	rpmE		COG0254	50S ribosomal protein L31
GCF_000182345.1_ASM18234v1_01389	CDS	2205	priA	3.6.4.-	COG1198	Primosomal protein N'
GCF_000182345.1_ASM18234v1_01390	CDS	1008	cytR		COG1609	HTH-type transcriptional repressor CytR
GCF_000182345.1_ASM18234v1_01391	CDS	546	ftsN			Cell division protein FtsN
GCF_000182345.1_ASM18234v1_01392	CDS	552	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
GCF_000182345.1_ASM18234v1_01393	CDS	1332	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
GCF_000182345.1_ASM18234v1_01394	CDS	918	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
GCF_000182345.1_ASM18234v1_01395	CDS	513	rraA		COG0684	Regulator of ribonuclease activity A
GCF_000182345.1_ASM18234v1_01396	CDS	243	zapB		COG3074	Cell division protein ZapB
GCF_000182345.1_ASM18234v1_01397	CDS	1008	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase 1 class 2
GCF_000182345.1_ASM18234v1_01398	CDS	615				hypothetical protein
GCF_000182345.1_ASM18234v1_01399	CDS	357				hypothetical protein
GCF_000182345.1_ASM18234v1_01400	CDS	423				hypothetical protein
GCF_000182345.1_ASM18234v1_01401	CDS	348				hypothetical protein
GCF_000182345.1_ASM18234v1_01402	CDS	771	tpiA	5.3.1.1		Triosephosphate isomerase
GCF_000182345.1_ASM18234v1_01403	CDS	1350		3.1.-.-	COG1236	Ribonuclease
GCF_000182345.1_ASM18234v1_01404	CDS	879	gtaB_1	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
GCF_000182345.1_ASM18234v1_01405	CDS	1167	ugd	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
GCF_000182345.1_ASM18234v1_01406	CDS	1950	pglF_1	4.2.1.135	COG1086	UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase
GCF_000182345.1_ASM18234v1_01407	CDS	1176	per	2.6.1.102	COG0399	GDP-perosamine synthase
GCF_000182345.1_ASM18234v1_01408	CDS	663				hypothetical protein
GCF_000182345.1_ASM18234v1_01409	CDS	966				hypothetical protein
GCF_000182345.1_ASM18234v1_01410	CDS	600	epsL_1	2.-.-.-	COG2148	putative sugar transferase EpsL
GCF_000182345.1_ASM18234v1_01411	CDS	1239				hypothetical protein
GCF_000182345.1_ASM18234v1_01412	CDS	564	rfbC	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
GCF_000182345.1_ASM18234v1_01413	CDS	1230				hypothetical protein
GCF_000182345.1_ASM18234v1_01414	CDS	1158				hypothetical protein
GCF_000182345.1_ASM18234v1_01415	CDS	822				hypothetical protein
GCF_000182345.1_ASM18234v1_01416	CDS	1179				hypothetical protein
GCF_000182345.1_ASM18234v1_01417	CDS	873	rfbD	1.1.1.133	COG1091	dTDP-4-dehydrorhamnose reductase
GCF_000182345.1_ASM18234v1_01418	CDS	876	rffH	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 2
GCF_000182345.1_ASM18234v1_01419	CDS	1089	rfbB_1	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
GCF_000182345.1_ASM18234v1_01420	CDS	993	wzzE			ECA polysaccharide chain length modulation protein
GCF_000182345.1_ASM18234v1_01421	CDS	2670				hypothetical protein
GCF_000182345.1_ASM18234v1_01422	CDS	516				hypothetical protein
GCF_000182345.1_ASM18234v1_01423	CDS	219				hypothetical protein
GCF_000182345.1_ASM18234v1_01424	CDS	675	gfcB			putative lipoprotein GfcB
GCF_000182345.1_ASM18234v1_01425	CDS	762				hypothetical protein
GCF_000182345.1_ASM18234v1_01426	CDS	2199				hypothetical protein
GCF_000182345.1_ASM18234v1_01427	CDS	942	hldD	5.1.3.20	COG0451	ADP-L-glycero-D-manno-heptose-6-epimerase
GCF_000182345.1_ASM18234v1_01428	CDS	990	lpxM	2.3.1.243	COG1560	Lipid A biosynthesis myristoyltransferase
GCF_000182345.1_ASM18234v1_01429	CDS	1059	rfaF	2.-.-.-	COG0859	ADP-heptose--LPS heptosyltransferase 2
GCF_000182345.1_ASM18234v1_01430	CDS	1272	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
GCF_000182345.1_ASM18234v1_01431	CDS	720				hypothetical protein
GCF_000182345.1_ASM18234v1_01432	CDS	1029				hypothetical protein
GCF_000182345.1_ASM18234v1_01433	CDS	1107				hypothetical protein
GCF_000182345.1_ASM18234v1_01434	CDS	771		1.1.1.391	COG1028	3-beta-hydroxycholanate 3-dehydrogenase (NAD(+)) 2
GCF_000182345.1_ASM18234v1_01435	CDS	816	yafV	3.5.1.3		Omega-amidase YafV
GCF_000182345.1_ASM18234v1_01436	CDS	1320	kat	2.6.1.111		3-aminobutyryl-CoA aminotransferase
GCF_000182345.1_ASM18234v1_01437	CDS	1020	iolG	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
GCF_000182345.1_ASM18234v1_01438	CDS	720	neuA	2.7.7.43	COG1083	N-acylneuraminate cytidylyltransferase
GCF_000182345.1_ASM18234v1_01439	CDS	1056	cugP	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
GCF_000182345.1_ASM18234v1_01440	CDS	636	epsM_1	2.3.1.-	COG0110	Putative acetyltransferase EpsM
GCF_000182345.1_ASM18234v1_01441	CDS	1074	legI	2.5.1.101	COG2089	N,N'-diacetyllegionaminic acid synthase
GCF_000182345.1_ASM18234v1_01442	CDS	1194	legG	3.2.1.184	COG0381	GDP/UDP-N,N'-diacetylbacillosamine 2-epimerase (hydrolyzing)
GCF_000182345.1_ASM18234v1_01443	CDS	1152	pglE	2.6.1.34	COG0399	UDP-N-acetylbacillosamine transaminase
GCF_000182345.1_ASM18234v1_01444	CDS	1191	pglF_2	4.2.1.135	COG1086	UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase
GCF_000182345.1_ASM18234v1_01445	CDS	717	kdkA	2.7.1.166	COG0515	3-deoxy-D-manno-octulosonic acid kinase
GCF_000182345.1_ASM18234v1_01446	CDS	408	dgkA_1	2.7.1.107	COG0818	Diacylglycerol kinase
GCF_000182345.1_ASM18234v1_01447	CDS	1056	rfaQ	2.-.-.-	COG0859	Lipopolysaccharide core heptosyltransferase RfaQ
GCF_000182345.1_ASM18234v1_01448	CDS	768				hypothetical protein
GCF_000182345.1_ASM18234v1_01449	CDS	789				hypothetical protein
GCF_000182345.1_ASM18234v1_01450	CDS	936				hypothetical protein
GCF_000182345.1_ASM18234v1_01451	CDS	483	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
GCF_000182345.1_ASM18234v1_01452	CDS	810	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
GCF_000182345.1_ASM18234v1_01453	CDS	477				hypothetical protein
GCF_000182345.1_ASM18234v1_01454	CDS	1533	opgE	2.7.-.-	COG2194	Phosphoethanolamine transferase OpgE
GCF_000182345.1_ASM18234v1_01455	CDS	171	rpmG		COG0267	50S ribosomal protein L33
GCF_000182345.1_ASM18234v1_01456	CDS	237	rpmB		COG0227	50S ribosomal protein L28
GCF_000182345.1_ASM18234v1_01457	CDS	114	rpmJ		COG0257	50S ribosomal protein L36
GCF_000182345.1_ASM18234v1_01458	CDS	1335	secY		COG0201	Protein translocase subunit SecY
GCF_000182345.1_ASM18234v1_01459	CDS	435	rplO		COG0200	50S ribosomal protein L15
GCF_000182345.1_ASM18234v1_01460	CDS	177	rpmD		COG1841	50S ribosomal protein L30
GCF_000182345.1_ASM18234v1_01461	CDS	504	rpsE		COG0098	30S ribosomal protein S5
GCF_000182345.1_ASM18234v1_01462	CDS	354	rplR		COG0256	50S ribosomal protein L18
GCF_000182345.1_ASM18234v1_01463	CDS	261	rpsT		COG0268	30S ribosomal protein S20
GCF_000182345.1_ASM18234v1_01464	CDS	297	hlyU		COG0640	Transcriptional activator HlyU
GCF_000182345.1_ASM18234v1_01465	CDS	891	nhaR		COG0583	Transcriptional activator protein NhaR
GCF_000182345.1_ASM18234v1_01466	CDS	1149				hypothetical protein
GCF_000182345.1_ASM18234v1_01467	CDS	1143				hypothetical protein
GCF_000182345.1_ASM18234v1_01468	CDS	852	thyA	2.1.1.45	COG0207	Thymidylate synthase
GCF_000182345.1_ASM18234v1_01469	CDS	822	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
GCF_000182345.1_ASM18234v1_01470	CDS	792				hypothetical protein
GCF_000182345.1_ASM18234v1_01471	CDS	2247	ptsP	2.7.3.9	COG3605	Phosphoenolpyruvate-dependent phosphotransferase system
GCF_000182345.1_ASM18234v1_01472	CDS	525	rppH_1	3.6.1.-	COG0494	RNA pyrophosphohydrolase
GCF_000182345.1_ASM18234v1_01473	CDS	174	rmf		COG3130	Ribosome modulation factor
GCF_000182345.1_ASM18234v1_01474	CDS	1797				hypothetical protein
GCF_000182345.1_ASM18234v1_01475	CDS	1845	uup_1		COG0488	ABC transporter ATP-binding protein uup
GCF_000182345.1_ASM18234v1_01476	CDS	1197	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
GCF_000182345.1_ASM18234v1_01477	CDS	1089	prfA		COG0216	Peptide chain release factor RF1
GCF_000182345.1_ASM18234v1_01478	CDS	858	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
GCF_000182345.1_ASM18234v1_01479	CDS	384	ychQ		COG3094	Protein YchQ
GCF_000182345.1_ASM18234v1_01480	CDS	810				hypothetical protein
GCF_000182345.1_ASM18234v1_01481	CDS	852	kdsA	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
GCF_000182345.1_ASM18234v1_01482	CDS	1683	ushA_1		COG0737	Protein UshA
GCF_000182345.1_ASM18234v1_01483	CDS	474	ybaK_1	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
GCF_000182345.1_ASM18234v1_01484	CDS	1116				hypothetical protein
GCF_000182345.1_ASM18234v1_01485	CDS	582	smrA	3.1.-.-	COG2840	putative DNA endonuclease SmrA
GCF_000182345.1_ASM18234v1_01486	CDS	351	hmuV	3.6.3.-	COG4559	Hemin import ATP-binding protein HmuV
GCF_000182345.1_ASM18234v1_01487	CDS	462				hypothetical protein
GCF_000182345.1_ASM18234v1_01488	CDS	786				hypothetical protein
GCF_000182345.1_ASM18234v1_01489	CDS	876				hypothetical protein
GCF_000182345.1_ASM18234v1_01490	CDS	390				hypothetical protein
GCF_000182345.1_ASM18234v1_01491	CDS	429				hypothetical protein
GCF_000182345.1_ASM18234v1_01492	CDS	387	gloA_1	4.4.1.5	COG0346	Lactoylglutathione lyase
GCF_000182345.1_ASM18234v1_01493	CDS	1101	nemA_1	1.3.1.-	COG1902	N-ethylmaleimide reductase
GCF_000182345.1_ASM18234v1_01494	CDS	276				hypothetical protein
GCF_000182345.1_ASM18234v1_01495	CDS	1851				hypothetical protein
GCF_000182345.1_ASM18234v1_01496	CDS	471				hypothetical protein
GCF_000182345.1_ASM18234v1_01497	CDS	453				hypothetical protein
GCF_000182345.1_ASM18234v1_01498	CDS	2175	katG_1	1.11.1.21	COG0376	Catalase-peroxidase
GCF_000182345.1_ASM18234v1_01499	CDS	1542				hypothetical protein
GCF_000182345.1_ASM18234v1_01500	CDS	480				hypothetical protein
GCF_000182345.1_ASM18234v1_01501	CDS	678	dpiA		COG4565	Transcriptional regulatory protein DpiA
GCF_000182345.1_ASM18234v1_01502	CDS	1575	dpiB_1	2.7.13.3	COG3290	Sensor histidine kinase DpiB
GCF_000182345.1_ASM18234v1_01503	CDS	1404	yflS		COG0471	Putative malate transporter YflS
GCF_000182345.1_ASM18234v1_01504	CDS	1302	calB	1.2.1.68		Coniferyl aldehyde dehydrogenase
GCF_000182345.1_ASM18234v1_01505	CDS	573				hypothetical protein
GCF_000182345.1_ASM18234v1_01506	CDS	486				hypothetical protein
GCF_000182345.1_ASM18234v1_01507	CDS	459				hypothetical protein
GCF_000182345.1_ASM18234v1_01508	CDS	906	cntI_1			Pseudopaline exporter CntI
GCF_000182345.1_ASM18234v1_01509	CDS	315	gdx			Guanidinium exporter
GCF_000182345.1_ASM18234v1_01510	CDS	2106	empA	3.4.24.-	COG3227	Virulence metalloprotease
GCF_000182345.1_ASM18234v1_01511	CDS	1368				hypothetical protein
GCF_000182345.1_ASM18234v1_01512	CDS	540				hypothetical protein
GCF_000182345.1_ASM18234v1_01513	CDS	387	yecN		COG3788	Inner membrane protein YecN
GCF_000182345.1_ASM18234v1_01514	CDS	906	rarD_1		COG2962	Protein RarD
GCF_000182345.1_ASM18234v1_01515	CDS	723				hypothetical protein
GCF_000182345.1_ASM18234v1_01516	CDS	537				hypothetical protein
GCF_000182345.1_ASM18234v1_01517	CDS	975	cheV_3		COG0784	Chemotaxis protein CheV
GCF_000182345.1_ASM18234v1_01518	CDS	336				hypothetical protein
GCF_000182345.1_ASM18234v1_01519	CDS	1632				hypothetical protein
GCF_000182345.1_ASM18234v1_01520	CDS	609	bvgA			Virulence factors putative positive transcription regulator BvgA
GCF_000182345.1_ASM18234v1_01521	CDS	990	yidZ_2			HTH-type transcriptional regulator YidZ
GCF_000182345.1_ASM18234v1_01522	CDS	1371				hypothetical protein
GCF_000182345.1_ASM18234v1_01523	CDS	606	evgA			DNA-binding transcriptional activator EvgA
GCF_000182345.1_ASM18234v1_01524	CDS	1167	rssB_1			Regulator of RpoS
GCF_000182345.1_ASM18234v1_01525	CDS	3666	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
GCF_000182345.1_ASM18234v1_01526	CDS	1452				hypothetical protein
GCF_000182345.1_ASM18234v1_01527	CDS	999	leuO_2			HTH-type transcriptional regulator LeuO
GCF_000182345.1_ASM18234v1_01528	CDS	855	leuO_3			HTH-type transcriptional regulator LeuO
GCF_000182345.1_ASM18234v1_01529	CDS	543				hypothetical protein
GCF_000182345.1_ASM18234v1_01530	CDS	564	pal_4			Peptidoglycan-associated lipoprotein
GCF_000182345.1_ASM18234v1_01531	CDS	1386				hypothetical protein
GCF_000182345.1_ASM18234v1_01532	CDS	579				hypothetical protein
GCF_000182345.1_ASM18234v1_01533	CDS	543				hypothetical protein
GCF_000182345.1_ASM18234v1_01534	CDS	1089	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
GCF_000182345.1_ASM18234v1_01535	CDS	867				hypothetical protein
GCF_000182345.1_ASM18234v1_01536	CDS	915				hypothetical protein
GCF_000182345.1_ASM18234v1_01537	CDS	1266				hypothetical protein
GCF_000182345.1_ASM18234v1_01538	CDS	1200				hypothetical protein
GCF_000182345.1_ASM18234v1_01539	CDS	450				hypothetical protein
GCF_000182345.1_ASM18234v1_01540	CDS	1344	sctC_2			Type 3 secretion system secretin
GCF_000182345.1_ASM18234v1_01541	CDS	753				hypothetical protein
GCF_000182345.1_ASM18234v1_01542	CDS	255				hypothetical protein
GCF_000182345.1_ASM18234v1_01543	CDS	444				hypothetical protein
GCF_000182345.1_ASM18234v1_01544	CDS	909	hdfR_4			HTH-type transcriptional regulator HdfR
